match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
22912,2019-06-01,21:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,16,Europe,Champions League,4,2018/2019,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",1.1.0,2,2,26,Final,4654,Estádio Cívitas Metropolitano,214,Spain,420.0,Damir Skomina,208.0,Slovenia
3750201,2009-05-27,20:45:00.000,2,0,available,scheduled,2021-11-07T14:20:01.699993,2021-06-13T16:17:31.694,1,16,Europe,Champions League,41,2008/2009,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]",39,Manchester United,male,,68,England,"[{'id': 790, 'name': 'Alex Ferguson', 'nickname': None, 'dob': '1941-12-31', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,26,Final,381,Estadio Olímpico,112,Italy,705.0,Massimo Busacca,221.0,Switzerland
3752619,2004-05-26,,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,16,Europe,Champions League,44,2003/2004,129,AS Monaco,male,,150,Monaco,,256,FC Porto,male,,183,Portugal,,1.1.0,2,2,26,Final,370,VELTINS-Arena,85,Germany,,,,
3749052,2004-02-07,16:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,46,Wolverhampton Wanderers,male,,68,England,"[{'id': 3602, 'name': 'Dave Jones', 'nickname': None, 'dob': '1956-08-17', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,217,Molineux Stadium,68,England,,,,
3749522,2003-12-26,13:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",46,Wolverhampton Wanderers,male,,68,England,"[{'id': 3602, 'name': 'Dave Jones', 'nickname': None, 'dob': '1956-08-17', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749246,2004-03-28,17:05:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",39,Manchester United,male,,68,England,"[{'id': 790, 'name': 'Alex Ferguson', 'nickname': None, 'dob': '1941-12-31', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749257,2004-05-15,16:00:00.000,2,1,available,scheduled,2020-08-30T08:12:14.579037,2021-06-13T16:17:31.694,38,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",22,Leicester City,male,,68,England,"[{'id': 2974, 'name': 'Micky Adams', 'nickname': None, 'dob': '1961-11-08', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749642,2004-02-28,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",75,Charlton Athletic,male,,68,England,"[{'id': 3407, 'name': 'Alan Curbishley', 'nickname': None, 'dob': '1957-11-08', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749358,2003-08-24,17:05:00.000,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,47,Middlesbrough,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,214,Riverside Stadium ,68,England,,,,
3749346,2003-11-01,16:00:00.000,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,101,Leeds United,male,,68,England,"[{'id': 3643, 'name': 'Peter Reid', 'nickname': None, 'dob': '1956-06-20', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,213,Elland Road ,68,England,,,,
3749253,2003-10-04,13:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,24,Liverpool,male,,68,England,,1,Arsenal,male,,68,England,,1.1.0,2,2,1,Regular Season,6,Anfield ,68,England,,,,
3749079,2003-10-18,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",33,Chelsea,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749465,2004-03-13,16:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,98,Blackburn Rovers,male,,68,England,"[{'id': 3548, 'name': 'Graeme Souness', 'nickname': None, 'dob': '1953-05-06', 'country': {'id': 201, 'name': 'Scotland'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,22,Ewood Park ,68,England,,,,
3749133,2004-01-18,15:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,59,Aston Villa,male,,68,England,"[{'id': 6094, 'name': ""David O''Leary"", 'nickname': None, 'dob': '1958-05-02', 'country': {'id': 109, 'name': 'Ireland'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,,,,
3749528,2003-09-26,21:00:00.000,3,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",37,Newcastle United,male,,68,England,"[{'id': 3404, 'name': 'Bobby Robson', 'nickname': None, 'dob': '1933-02-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749233,2004-02-01,17:05:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",36,Manchester City,male,,68,England,"[{'id': 4202, 'name': 'Kevin Joseph Keegan', 'nickname': 'Kevin Keegan', 'dob': '1951-02-14', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749462,2004-05-01,13:30:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",54,Birmingham City,male,,68,England,"[{'id': 37, 'name': 'Steve Bruce', 'nickname': None, 'dob': '1960-12-31', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749552,2003-09-21,17:05:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,39,Manchester United,male,,68,England,"[{'id': 790, 'name': 'Alex Ferguson', 'nickname': None, 'dob': '1941-12-31', 'country': {'id': 201, 'name': 'Scotland'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,2,Old Trafford,68,England,,,,
3749296,2003-09-13,16:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",105,Portsmouth,male,,68,England,"[{'id': 749, 'name': 'Harry Redknapp', 'nickname': None, 'dob': '1947-03-02', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749454,2003-08-31,17:05:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,36,Manchester City,male,,68,England,"[{'id': 4202, 'name': 'Kevin Joseph Keegan', 'nickname': 'Kevin Keegan', 'dob': '1951-02-14', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4715,Etihad Stadium,68,England,,,,
3749276,2004-02-21,13:30:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,33,Chelsea,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,10,Stamford Bridge,68,England,,,,
3749068,2004-04-25,17:05:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,38,Tottenham Hotspur,male,,68,England,"[{'id': 3533, 'name': 'David Pleat', 'nickname': None, 'dob': '1945-01-15', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,,,,
3749310,2003-12-29,21:00:00.000,0,1,available,scheduled,2020-08-31T20:40:28.969635,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,25,Southampton,male,,68,England,"[{'id': 3722, 'name': 'Gordon Strachan', 'nickname': None, 'dob': '1957-02-09', 'country': {'id': 201, 'name': 'Scotland'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,,,,
3749493,2003-08-16,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",29,Everton,male,,68,England,"[{'id': 86, 'name': 'David Moyes', 'nickname': None, 'dob': '1963-04-25', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749434,2003-11-22,16:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,54,Birmingham City,male,,68,England,"[{'id': 37, 'name': 'Steve Bruce', 'nickname': None, 'dob': '1960-12-31', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4500,St. Andrews Stadium,68,England,,,,
3749192,2003-11-30,15:00:00.000,0,0,available,scheduled,2020-08-30T07:13:01.092744,2021-06-13T16:17:31.694,14,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",55,Fulham,male,,68,England,"[{'id': 403, 'name': 'Chris Coleman', 'nickname': 'Óscar Pareja', 'dob': '1970-06-10', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749196,2003-11-08,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",38,Tottenham Hotspur,male,,68,England,"[{'id': 3533, 'name': 'David Pleat', 'nickname': None, 'dob': '1945-01-15', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749448,2004-04-09,13:30:00.000,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,,24,Liverpool,male,,68,England,,1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749360,2003-12-14,15:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",98,Blackburn Rovers,male,,68,England,"[{'id': 3548, 'name': 'Graeme Souness', 'nickname': None, 'dob': '1953-05-06', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749453,2004-04-16,21:00:00.000,5,0,available,scheduled,2021-11-14T22:29:00.646120,2021-06-13T16:17:31.694,33,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",101,Leeds United,male,,68,England,"[{'id': 3029, 'name': 'Eddie Gray', 'nickname': None, 'dob': '1948-01-17', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749278,2003-12-20,16:00:00.000,1,1,available,scheduled,2020-08-30T07:13:01.092744,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,328,Bolton Wanderers,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4843,University of Bolton Stadium,68,England,,,,
3749603,2004-05-09,17:05:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,55,Fulham,male,,68,England,"[{'id': 403, 'name': 'Chris Coleman', 'nickname': 'Óscar Pareja', 'dob': '1970-06-10', 'country': {'id': 249, 'name': 'Wales'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4844,Loftus Road,68,England,,,,
3749153,2004-01-10,16:00:00.000,4,1,available,scheduled,2020-08-30T08:12:14.579037,2021-06-13T16:17:31.694,21,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",47,Middlesbrough,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749403,2004-03-20,16:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,2,England,Premier League,44,2003/2004,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",328,Bolton Wanderers,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,1000243,Highbury Stadium,68,England,,,,
3749526,2003-10-26,15:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,2,England,Premier League,44,2003/2004,75,Charlton Athletic,male,,68,England,"[{'id': 3407, 'name': 'Alan Curbishley', 'nickname': None, 'dob': '1957-11-08', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,31,The Valley,68,England,,,,
3749431,2004-04-11,17:05:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,2,England,Premier League,44,2003/2004,37,Newcastle United,male,,68,England,"[{'id': 3404, 'name': 'Bobby Robson', 'nickname': None, 'dob': '1933-02-18', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4674,St. James'' Park,68,England,,,,
7298,2018-02-24,20:45:00.000,2,2,available,scheduled,2022-05-27T12:02:24.272045,2021-06-13T16:17:31.694,0,37,England,FA Women's Super League,4,2018/2019,746,Manchester City WFC,female,,68,England,"[{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]",971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",1.0.2,,,1,Regular Season,99,Academy Stadium ,68,England,109.0,Darren England,68.0,England
19778,2018-12-09,13:15:00.000,1,0,available,scheduled,2021-04-28T19:48:01.166031,2021-06-13T16:17:31.694,12,37,England,FA Women's Super League,4,2018/2019,746,Manchester City WFC,female,,68,England,"[{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]",969,Birmingham City WFC,female,,68,England,"[{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,99,Academy Stadium ,68,England,566.0,Rebecca Welch,68.0,England
19771,2018-12-02,15:00:00.000,2,1,available,scheduled,2021-04-28T19:48:01.153469,2021-06-13T16:17:31.694,11,37,England,FA Women's Super League,4,2018/2019,969,Birmingham City WFC,female,,68,England,"[{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]",970,Yeovil Town LFC,female,,68,England,"[{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,5332,	ARMCO Arena ,68,England,918.0,Jane Simms,68.0,England
19736,2018-10-14,15:00:00.000,0,5,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,37,England,FA Women's Super League,4,2018/2019,971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",968,Arsenal WFC,female,,68,England,"[{'id': 31, 'name': 'Joseph Montemurro', 'nickname': None, 'dob': '1969-09-13', 'country': {'id': 14, 'name': 'Australia'}}]",1.0.3,,,1,Regular Season,132,Kingsmeadow,68,England,905.0,Sam Purkiss,68.0,England
19745,2018-10-28,15:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,37,England,FA Women's Super League,4,2018/2019,965,Brighton & Hove Albion WFC,female,,68,England,"[{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]",970,Yeovil Town LFC,female,,68,England,"[{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,4494,Broadfield Stadium,68,England,900.0,Jacob Miles,68.0,England
19772,2018-12-02,15:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,37,England,FA Women's Super League,4,2018/2019,971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",974,Reading WFC,female,,68,England,"[{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,132,Kingsmeadow,68,England,894.0,Lucy Oliver,68.0,England
19730,2018-09-30,15:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,37,England,FA Women's Super League,4,2018/2019,971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",965,Brighton & Hove Albion WFC,female,,68,England,"[{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,132,Kingsmeadow,68,England,895.0,Abby Marriott,68.0,England
19794,2019-02-20,20:30:00.000,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,37,England,FA Women's Super League,4,2018/2019,971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",973,Bristol City WFC,female,,68,England,"[{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]",1.0.3,,,1,Regular Season,132,Kingsmeadow,68,England,932.0,Tom Bishop,68.0,England
19820,2019-05-11,13:30:00.000,2,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,37,England,FA Women's Super League,4,2018/2019,974,Reading WFC,female,,68,England,"[{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]",971,Chelsea FCW,female,,68,England,"[{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,,1,Regular Season,577,Adams Park ,68,England,937.0,Abigail Byrne,68.0,England
19766,2018-11-25,13:30:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,37,England,FA Women's Super League,4,2018/2019,968,Arsenal WFC,female,,68,England,"[{'id': 31, 'name': 'Joseph Montemurro', 'nickname': None, 'dob': '1969-09-13', 'country': {'id': 14, 'name': 'Australia'}}]",965,Brighton & Hove Albion WFC,female,,68,England,"[{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,456,Meadow Park ,68,England,915.0,Rob Whitton,68.0,England
19734,2018-10-14,15:00:00.000,3,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,37,England,FA Women's Super League,4,2018/2019,967,Everton LFC,female,,68,England,"[{'id': 146, 'name': 'Andy Spence', 'nickname': None, 'dob': '1983-01-08', 'country': {'id': 68, 'name': 'England'}}]",965,Brighton & Hove Albion WFC,female,,68,England,"[{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,111,The Pure Stadium,68,England,906.0,Steven Copeland,68.0,England
19717,2018-09-09,13:30:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,37,England,FA Women's Super League,4,2018/2019,968,Arsenal WFC,female,,68,England,"[{'id': 31, 'name': 'Joseph Montemurro', 'nickname': None, 'dob': '1969-09-13', 'country': {'id': 14, 'name': 'Australia'}}]",966,Liverpool WFC,female,,68,England,"[{'id': 154, 'name': 'Neil Redfearn', 'nickname': None, 'dob': '1965-06-20', 'country': {'id': 68, 'name': 'England'}}]",1.0.3,,,1,Regular Season,456,Meadow Park ,68,England,569.0,Jason Richardson,68.0,England
